name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. CFSAN084952	2664899	S	1	4	5	0.00000
Pseudomonas sp. gcc21	2726989	S	1	0	1	0.00000
Pseudomonas sp. LBUM920	2126069	S	1	0	1	0.00000
Pseudomonas sp. SXM-1	2169583	S	1	2	3	0.00000
Pseudomonas sp. R2-60-08W	1173280	S	1	1	2	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	1	0	1	0.00000
Pseudomonas sp. FDAARGOS_380	2018067	S	1	0	1	0.00000
Pseudomonas sp. K2W31S-8	2320867	S	1	0	1	0.00000
Pseudomonas sp. phDV1	253237	S	1	2	3	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	1	0	1	0.00000
Pseudomonas sp. SW-3	147212	S	1	4	5	0.00000
Pseudomonas sp. LAB-08	143813	S	1	0	1	0.00000
Pseudomonas sp. B10	118613	S	1	0	1	0.00000
Pseudomonas sp. Os17	1500686	S	1	0	1	0.00000
Pseudomonas sp. MYb193	1827300	S	1	0	1	0.00000
Pseudomonas sp. RtIB026	2749999	S	1	0	1	0.00000
Pseudomonas sp. SNU WT1	2518644	S	1	0	1	0.00000
Pseudomonas sp. S49	1573720	S	1	0	1	0.00000
Pseudomonas sp. R32	1573704	S	1	0	1	0.00000
Pseudomonas sp. ADPe	2774873	S	1	1	2	0.00000
Pseudomonas sp. OST1909	2777367	S	1	3	4	0.00000
Pseudomonas fluorescens	294	S	99	52	151	0.00011
Pseudomonas veronii	76761	S	35	96	131	0.00009
Pseudomonas tolaasii	29442	S	14	2	16	0.00001
Pseudomonas azotoformans	47878	S	11	3	14	0.00001
Pseudomonas orientalis	76758	S	11	2	13	0.00001
Pseudomonas protegens	380021	S	9	1	10	0.00001
Pseudomonas brenneri	129817	S	8	1	9	0.00001
Pseudomonas corrugata	47879	S	4	0	4	0.00000
Pseudomonas synxantha	47883	S	4	4	8	0.00001
Pseudomonas poae	200451	S	4	1	5	0.00000
Pseudomonas extremorientalis	169669	S	4	1	5	0.00000
Pseudomonas libanensis	75588	S	3	2	5	0.00000
Pseudomonas trivialis	200450	S	3	0	3	0.00000
Pseudomonas cedrina	651740	S	2	0	2	0.00000
Pseudomonas rhodesiae	76760	S	2	0	2	0.00000
Pseudomonas mucidolens	46679	S	2	0	2	0.00000
Pseudomonas mediterranea	183795	S	1	0	1	0.00000
Pseudomonas migulae	78543	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	49	203	252	0.00018
Pseudomonas alcaligenes	43263	S	11	3	14	0.00001
Pseudomonas mendocina	300	S	9	1	10	0.00001
Pseudomonas oleovorans	301	S	4	10	14	0.00001
Pseudomonas nitroreducens	46680	S	1	0	1	0.00000
Pseudomonas multiresinivorans	95301	S	1	0	1	0.00000
Pseudomonas citronellolis	53408	S	1	0	1	0.00000
Pseudomonas syringae	317	S	18	25	43	0.00003
Pseudomonas viridiflava	33069	S	17	0	17	0.00001
Pseudomonas asturiensis	1190415	S	9	0	9	0.00001
Pseudomonas coronafaciens	53409	S	3	0	3	0.00000
Pseudomonas fuscovaginae	50340	S	2	1	3	0.00000
Pseudomonas amygdali	47877	S	1	2	3	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	1	1	2	0.00000
Pseudomonas psychrotolerans	237610	S	56	8	64	0.00005
Pseudomonas chlororaphis	587753	S	27	12	39	0.00003
Pseudomonas fragi	296	S	17	15	32	0.00002
Pseudomonas lundensis	86185	S	7	0	7	0.00000
Pseudomonas stutzeri	316	S	37	10	47	0.00003
Pseudomonas balearica	74829	S	1	0	1	0.00000
Pseudomonas xanthomarina	271420	S	1	0	1	0.00000
Pseudomonas palleroniana	191390	S	20	2	22	0.00002
Pseudomonas koreensis	198620	S	11	3	14	0.00001
Pseudomonas moraviensis	321662	S	10	4	14	0.00001
Pseudomonas knackmussii	65741	S	10	3	13	0.00001
Pseudomonas yamanorum	515393	S	9	1	10	0.00001
Pseudomonas lurida	244566	S	9	1	10	0.00001
Pseudomonas psychrophila	122355	S	8	0	8	0.00001
Pseudomonas frederiksbergensis	104087	S	8	2	10	0.00001
Pseudomonas eucalypticola	2599595	S	7	0	7	0.00000
Pseudomonas brassicacearum	930166	S	7	23	30	0.00002
Pseudomonas simiae	321846	S	6	1	7	0.00000
Pseudomonas graminis	158627	S	6	1	7	0.00000
Pseudomonas antarctica	219572	S	6	1	7	0.00000
Pseudomonas salegens	1434072	S	5	0	5	0.00000
Pseudomonas litoralis	797277	S	5	0	5	0.00000
Pseudomonas taetrolens	47884	S	4	0	4	0.00000
Pseudomonas reinekei	395598	S	4	0	4	0.00000
Pseudomonas sediminis	1691904	S	4	0	4	0.00000
Pseudomonas alkylphenolica	237609	S	3	0	3	0.00000
Pseudomonas umsongensis	198618	S	3	0	3	0.00000
Pseudomonas otitidis	319939	S	3	0	3	0.00000
Pseudomonas allokribbensis	2774460	S	3	0	3	0.00000
Pseudomonas khazarica	2502979	S	3	4	7	0.00000
Pseudomonas thivervalensis	86265	S	3	0	3	0.00000
Pseudomonas granadensis	1421430	S	3	1	4	0.00000
Pseudomonas vancouverensis	95300	S	3	0	3	0.00000
Pseudomonas arsenicoxydans	702115	S	2	0	2	0.00000
Pseudomonas marincola	437900	S	2	0	2	0.00000
Pseudomonas guangdongensis	1245526	S	2	0	2	0.00000
Pseudomonas oryzae	1392877	S	2	0	2	0.00000
Pseudomonas lalkuanensis	2604832	S	2	0	2	0.00000
Pseudomonas silesiensis	1853130	S	2	0	2	0.00000
Pseudomonas saudiphocaensis	1499686	S	2	0	2	0.00000
Pseudomonas versuta	1788301	S	2	0	2	0.00000
Pseudomonas alcaliphila	101564	S	2	1	3	0.00000
Pseudomonas parafulva	157782	S	2	0	2	0.00000
Pseudomonas rhizosphaerae	216142	S	2	0	2	0.00000
Pseudomonas entomophila	312306	S	2	0	2	0.00000
Pseudomonas extremaustralis	359110	S	2	0	2	0.00000
Pseudomonas agarici	46677	S	2	0	2	0.00000
Pseudomonas pelagia	553151	S	1	0	1	0.00000
Pseudomonas gozinkensis	2774461	S	1	0	1	0.00000
Pseudomonas cremoricolorata	157783	S	1	0	1	0.00000
Pseudomonas pohangensis	364197	S	1	0	1	0.00000
Pseudomonas toyotomiensis	554344	S	1	1	2	0.00000
Pseudomonas sihuiensis	1274359	S	1	0	1	0.00000
Pseudomonas prosekii	1148509	S	1	0	1	0.00000
Pseudomonas sabulinigri	472181	S	1	0	1	0.00000
Azotobacter salinestris	69964	S	3	0	3	0.00000
Azotobacter chroococcum	353	S	2	0	2	0.00000
Azotobacter vinelandii	354	S	2	-2	0	0.00000
Oblitimonas alkaliphila	1697053	S	5	0	5	0.00000
Permianibacter aggregans	1510150	S	2	0	2	0.00000
Entomomonas moraniae	2213226	S	1	0	1	0.00000
Entomomonas sp. F2A	2785331	S	1	0	1	0.00000
Acinetobacter sp. NEB 394	2743575	S	30	66	96	0.00007
Acinetobacter sp. MYb10	1827285	S	29	7	36	0.00003
Acinetobacter sp. TTH0-4	1646498	S	28	5	33	0.00002
Acinetobacter sp. CS-2	2798861	S	26	14	40	0.00003
Acinetobacter sp. WCHAc010034	1879049	S	21	7	28	0.00002
Acinetobacter sp. ACNIH2	1758189	S	9	4	13	0.00001
Acinetobacter sp. NCu2D-2	1608473	S	8	1	9	0.00001
Acinetobacter sp. LoGeW2-3	1808001	S	8	0	8	0.00001
Acinetobacter sp. NEB149	2725684	S	7	23	30	0.00002
Acinetobacter sp. YH12138	2601122	S	7	2	9	0.00001
Acinetobacter sp. WCHA45	2004644	S	6	8	14	0.00001
Acinetobacter sp. 10FS3-1	2563897	S	5	3	8	0.00001
Acinetobacter sp. WCHA55	2004646	S	3	2	5	0.00000
Acinetobacter sp. Marseille-Q1620	2714110	S	3	0	3	0.00000
Acinetobacter sp. WCHAc010052	2004647	S	2	1	3	0.00000
Acinetobacter sp. SWBY1	2079596	S	2	4	6	0.00000
Acinetobacter sp. FDAARGOS_724	2545797	S	2	10	12	0.00001
Acinetobacter sp. TGL-Y2	1407071	S	2	0	2	0.00000
Acinetobacter sp. C16S1	2609668	S	1	0	1	0.00000
Acinetobacter johnsonii	40214	S	101	105	206	0.00015
Acinetobacter baumannii	470	S	26	122	148	0.00010
Acinetobacter seifertii	1530123	S	8	3	11	0.00001
Acinetobacter calcoaceticus	471	S	6	0	6	0.00000
Acinetobacter nosocomialis	106654	S	6	3	9	0.00001
Acinetobacter pittii	48296	S	5	9	14	0.00001
Acinetobacter lwoffii	28090	S	42	60	102	0.00007
Acinetobacter junii	40215	S	34	8	42	0.00003
Acinetobacter indicus	756892	S	25	10	35	0.00002
Acinetobacter bereziniae	106648	S	18	2	20	0.00001
Acinetobacter wanghuae	2662362	S	16	0	16	0.00001
Acinetobacter wuhouensis	1879050	S	12	5	17	0.00001
Acinetobacter guillouiae	106649	S	11	2	13	0.00001
Acinetobacter venetianus	52133	S	9	1	10	0.00001
Acinetobacter radioresistens	40216	S	9	1	10	0.00001
Acinetobacter piscicola	2006115	S	9	3	12	0.00001
Acinetobacter haemolyticus	29430	S	9	4	13	0.00001
Acinetobacter lanii	2715163	S	8	0	8	0.00001
Acinetobacter schindleri	108981	S	8	4	12	0.00001
Acinetobacter equi	1324350	S	6	0	6	0.00000
Acinetobacter towneri	202956	S	6	10	16	0.00001
Acinetobacter cumulans	2136182	S	5	1	6	0.00000
Acinetobacter ursingii	108980	S	5	2	7	0.00000
Acinetobacter tandoii	202954	S	4	0	4	0.00000
Acinetobacter defluvii	1871111	S	3	1	4	0.00000
Acinetobacter dispersus	70348	S	2	0	2	0.00000
Acinetobacter shaoyimingii	2715164	S	2	0	2	0.00000
Acinetobacter oleivorans	1148157	S	1	0	1	0.00000
Acinetobacter larvae	1789224	S	1	0	1	0.00000
Acinetobacter soli	487316	S	1	0	1	0.00000
Acinetobacter variabilis	70346	S	1	1	2	0.00000
Moraxella osloensis	34062	S	82	8	90	0.00006
Moraxella bovis	476	S	1	0	1	0.00000
Moraxella nonliquefaciens	478	S	1	0	1	0.00000
Psychrobacter sp. DAB_AL43B	1028416	S	7	0	7	0.00000
Psychrobacter sp. P11F6	1699621	S	6	0	6	0.00000
Psychrobacter sp. YP14	2203895	S	3	3	6	0.00000
Psychrobacter sp. P11G5	1699624	S	3	3	6	0.00000
Psychrobacter sp. P2G3	1699622	S	3	3	6	0.00000
Psychrobacter sp.	56811	S	2	0	2	0.00000
Psychrobacter sp. P11G3	1699623	S	2	0	2	0.00000
Psychrobacter sp. 28M-43	2772254	S	1	0	1	0.00000
Psychrobacter sp. AntiMn-1	1720344	S	1	0	1	0.00000
Psychrobacter sp. DAB_AL60	1028419	S	1	0	1	0.00000
Psychrobacter arcticus	334543	S	7	1	8	0.00001
Psychrobacter urativorans	45610	S	5	0	5	0.00000
Psychrobacter arenosus	256326	S	3	0	3	0.00000
Psychrobacter cryohalolentis	330922	S	2	6	8	0.00001
Aquirhabdus parva	2283318	S	2	0	2	0.00000
Stenotrophomonas maltophilia	40324	S	592	250	842	0.00060
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	5	1	6	0.00000
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	5	1	6	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	2	3	5	0.00000
Stenotrophomonas sp. YAU14D1_LEIMI4_1	2072407	S	1	1	2	0.00000
Stenotrophomonas sp. SAU14A_NAIMI4_8	2072409	S	1	6	7	0.00000
Stenotrophomonas sp. LM091	1904944	S	10	1	11	0.00001
Stenotrophomonas sp. 169	2770322	S	5	0	5	0.00000
Stenotrophomonas sp. NA06056	2742129	S	4	0	4	0.00000
Stenotrophomonas sp. 364	2691571	S	3	0	3	0.00000
Stenotrophomonas sp. WZN-1	2005046	S	2	0	2	0.00000
Stenotrophomonas sp. ASS1	2282124	S	1	1	2	0.00000
Stenotrophomonas sp. PAMC25021	2565559	S	1	64	65	0.00005
Stenotrophomonas rhizophila	216778	S	16	1	17	0.00001
Stenotrophomonas acidaminiphila	128780	S	7	5	12	0.00001
Lysobacter enzymogenes	69	S	47	5	52	0.00004
Lysobacter sp. TY2-98	2290922	S	10	0	10	0.00001
Lysobacter sp. CW239	2762611	S	5	1	6	0.00000
Lysobacter sp. HDW10	2714936	S	3	0	3	0.00000
Lysobacter sp. H23M47	2781024	S	1	4	5	0.00000
Lysobacter solisilvae	2763317	S	8	0	8	0.00001
Lysobacter antibioticus	84531	S	5	0	5	0.00000
Lysobacter capsici	435897	S	5	0	5	0.00000
Lysobacter oculi	2698682	S	5	0	5	0.00000
Lysobacter maris	1605891	S	3	0	3	0.00000
Lysobacter arenosi	2795387	S	3	0	3	0.00000
Lysobacter lycopersici	1324796	S	2	0	2	0.00000
Lysobacter soli	453783	S	1	0	1	0.00000
Lysobacter alkalisoli	2591633	S	1	0	1	0.00000
Xanthomonas translucens	343	S	9	0	9	0.00001
Xanthomonas hortorum	56454	S	9	0	9	0.00001
Xanthomonas campestris	339	S	8	0	8	0.00001
Xanthomonas citri	346	S	5	4	9	0.00001
Xanthomonas axonopodis	53413	S	5	0	5	0.00000
Xanthomonas sacchari	56458	S	5	0	5	0.00000
Xanthomonas sp. SS	2724122	S	1	0	1	0.00000
Xanthomonas sp. LMG 31887	2775162	S	1	0	1	0.00000
Xanthomonas phaseoli	1985254	S	3	0	3	0.00000
Xanthomonas hyacinthi	56455	S	3	0	3	0.00000
Xanthomonas fragariae	48664	S	3	0	3	0.00000
Xanthomonas oryzae	347	S	3	0	3	0.00000
Xanthomonas cucurbitae	56453	S	2	0	2	0.00000
Xanthomonas vesicatoria	56460	S	2	0	2	0.00000
Xanthomonas euroxanthea	2259622	S	2	0	2	0.00000
Xanthomonas arboricola	56448	S	1	0	1	0.00000
Xanthomonas vasicola	56459	S	1	0	1	0.00000
Xanthomonas euvesicatoria	456327	S	1	151	152	0.00011
Pseudoxanthomonas suwonensis	314722	S	15	1	16	0.00001
Pseudoxanthomonas mexicana	128785	S	8	2	10	0.00001
Pseudoxanthomonas spadix	415229	S	6	0	6	0.00000
Thermomonas sp. XSG	2771436	S	8	0	8	0.00001
Thermomonas sp. SY21	2202149	S	6	1	7	0.00000
Thermomonas sp. HDW16	2714945	S	1	0	1	0.00000
Thermomonas carbonis	1463158	S	12	0	12	0.00001
Thermomonas brevis	215691	S	2	0	2	0.00000
Luteimonas sp. MC1750	2799326	S	6	2	8	0.00001
Luteimonas sp. JM171	1896164	S	5	0	5	0.00000
Luteimonas sp. YGD11-2	2508168	S	3	1	4	0.00000
Luteimonas chenhongjianii	2006110	S	3	0	3	0.00000
Luteimonas granuli	1176533	S	2	0	2	0.00000
Luteimonas yindakuii	2565782	S	1	0	1	0.00000
Arenimonas daejeonensis	370777	S	13	0	13	0.00001
Xylella fastidiosa	2371	S	4	0	4	0.00000
Xylella taiwanensis	1444770	S	2	0	2	0.00000
Pseudolysobacter antarcticus	2511995	S	2	0	2	0.00000
Dyella thiooxydans	445710	S	7	0	7	0.00000
Dyella sp. G9	2763498	S	5	1	6	0.00000
Dyella sp. M7H15-1	2501295	S	2	0	2	0.00000
Dyella japonica	231455	S	1	0	1	0.00000
Rhodanobacter sp. FDAARGOS 1247	2778082	S	4	0	4	0.00000
Rhodanobacter glycinis	582702	S	3	0	3	0.00000
Rhodanobacter denitrificans	666685	S	3	0	3	0.00000
Luteibacter rhizovicinus	242606	S	7	0	7	0.00000
Luteibacter pinisoli	2589080	S	1	0	1	0.00000
Frateuria aurantia	81475	S	7	0	7	0.00000
Dokdonella koreensis	323415	S	7	0	7	0.00000
Ahniella affigens	2021234	S	6	0	6	0.00000
Aerosticca soli	2010829	S	4	2	6	0.00000
Klebsiella pneumoniae	573	S	143	452	595	0.00042
Klebsiella grimontii	2058152	S	8	25	33	0.00002
Klebsiella oxytoca	571	S	6	3	9	0.00001
Klebsiella quasipneumoniae	1463165	S	6	8	14	0.00001
Klebsiella aerogenes	548	S	4	0	4	0.00000
Klebsiella variicola	244366	S	1	0	1	0.00000
Klebsiella michiganensis	1134687	S	1	1	2	0.00000
Klebsiella huaxiensis	2153354	S	1	0	1	0.00000
Enterobacter asburiae	61645	S	11	16	27	0.00002
Enterobacter roggenkampii	1812935	S	4	5	9	0.00001
Enterobacter cloacae	550	S	3	3	6	0.00000
Enterobacter hormaechei	158836	S	3	9	12	0.00001
Enterobacter kobei	208224	S	2	6	8	0.00001
Enterobacter ludwigii	299767	S	2	2	4	0.00000
Enterobacter chengduensis	2494701	S	1	0	1	0.00000
Enterobacter cloacae complex sp.	2027919	S	1	2	3	0.00000
Enterobacter sp. JUb54	2724468	S	3	0	3	0.00000
Enterobacter sp. E76	2596949	S	3	2	5	0.00000
Enterobacter sp. RHBSTW-00593	2742656	S	1	6	7	0.00000
Enterobacter soli	885040	S	1	0	1	0.00000
Escherichia coli	562	S	24	151	175	0.00012
Escherichia marmotae	1499973	S	13	2	15	0.00001
Escherichia fergusonii	564	S	3	1	4	0.00000
Escherichia sp. E4742	2044467	S	2	0	2	0.00000
Citrobacter freundii	546	S	7	16	23	0.00002
Citrobacter youngae	133448	S	2	2	4	0.00000
Citrobacter portucalensis	1639133	S	2	9	11	0.00001
Citrobacter braakii	57706	S	1	2	3	0.00000
Citrobacter sp. LY-1	2546350	S	2	1	3	0.00000
Citrobacter sp. R56	1573676	S	1	0	1	0.00000
Citrobacter amalonaticus	35703	S	3	2	5	0.00000
Raoultella terrigena	577	S	3	4	7	0.00000
Raoultella electrica	1259973	S	3	6	9	0.00001
Raoultella ornithinolytica	54291	S	2	14	16	0.00001
Enterobacteriaceae endosymbiont of Donacia bicoloricornis	2675772	S	5	3	8	0.00001
Enterobacteriaceae endosymbiont of Macroplea mutica	2675791	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Donacia tomentosa	2675787	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Donacia sparganii	2675785	S	2	1	3	0.00000
Enterobacteriaceae endosymbiont of Donacia crassipes	2675776	S	1	1	2	0.00000
Enterobacteriaceae endosymbiont of Plateumaris braccata	2675793	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Neohaemonia nigricornis	2675792	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia thalassina	2675786	S	1	0	1	0.00000
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	3	0	3	0.00000
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	3	0	3	0.00000
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	2	0	2	0.00000
Blochmannia endosymbiont of Camponotus nipponensis	2681986	S	1	0	1	0.00000
Candidatus Blochmannia vafer	251535	S	1	0	1	0.00000
Candidatus Mikella endobia	1778264	S	2	0	2	0.00000
Candidatus Purcelliella pentastirinorum	472834	S	1	0	1	0.00000
Candidatus Annandia adelgestsuga	1302411	S	1	0	1	0.00000
Salmonella enterica	28901	S	8	69	77	0.00005
Salmonella bongori	54736	S	2	0	2	0.00000
Cronobacter sakazakii	28141	S	2	1	3	0.00000
Cronobacter dublinensis	413497	S	2	0	2	0.00000
Kluyvera intermedia	61648	S	3	2	5	0.00000
Leclercia adecarboxylata	83655	S	3	2	5	0.00000
Leclercia sp. 4-9-1-25	2815358	S	1	0	1	0.00000
Kosakonia sp. SMBL-WEM22	2725560	S	2	0	2	0.00000
Kosakonia cowanii	208223	S	1	0	1	0.00000
Kosakonia oryzae	497725	S	1	0	1	0.00000
Cedecea sp. FDAARGOS_727	2545798	S	2	0	2	0.00000
Cedecea neteri	158822	S	1	0	1	0.00000
Buttiauxella agrestis	82977	S	1	0	1	0.00000
Buttiauxella sp. 3AFRM03	2479367	S	1	0	1	0.00000
Scandinavium goeteborgense	1851514	S	2	0	2	0.00000
Lelliottia amnigena	61646	S	2	0	2	0.00000
Candidatus Riesia pediculicola	401619	S	1	1	2	0.00000
Shigella flexneri	623	S	2	6	8	0.00001
Phytobacter ursingii	1972431	S	1	0	1	0.00000
Candidatus Moranella endobia	1048758	S	1	-1	0	0.00000
Shimwellia blattae	563	S	1	0	1	0.00000
Yersinia pestis	632	S	5	14	19	0.00001
Yersinia pseudotuberculosis	633	S	1	0	1	0.00000
Yersinia similis	367190	S	1	0	1	0.00000
Yersinia ruckeri	29486	S	6	0	6	0.00000
Yersinia massiliensis	419257	S	5	7	12	0.00001
Yersinia enterocolitica	630	S	3	1	4	0.00000
Yersinia intermedia	631	S	3	7	10	0.00001
Yersinia kristensenii	28152	S	2	4	6	0.00000
Yersinia frederiksenii	29484	S	1	32	33	0.00002
Yersinia rohdei	29485	S	1	0	1	0.00000
Yersinia canariae	2607663	S	1	0	1	0.00000
Serratia plymuthica	82996	S	10	1	11	0.00001
Serratia fonticola	47917	S	8	1	9	0.00001
Serratia marcescens	615	S	6	5	11	0.00001
Serratia sp. ATCC 39006	104623	S	4	0	4	0.00000
Serratia sp. SSNIH1	1758196	S	2	18	20	0.00001
Serratia proteamaculans	28151	S	4	0	4	0.00000
Serratia symbiotica	138074	S	2	0	2	0.00000
Serratia rubidaea	61652	S	1	0	1	0.00000
Serratia grimesii	82995	S	1	0	1	0.00000
Serratia quinivorans	137545	S	1	0	1	0.00000
Serratia ureilytica	300181	S	1	7	8	0.00001
Rahnella aquatilis	34038	S	2	22	24	0.00002
Rahnella sp. ERMR1:05	1805933	S	2	0	2	0.00000
Gibbsiella quercinecans	929813	S	6	0	6	0.00000
Ewingella americana	41202	S	1	0	1	0.00000
Rouxiella badensis	1646377	S	1	0	1	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	1	0	1	0.00000
Nissabacter sp. SGAir0207	2126321	S	1	0	1	0.00000
Erwinia gerundensis	1619313	S	15	2	17	0.00001
Candidatus Erwinia haradaeae	1922217	S	15	0	15	0.00001
Erwinia billingiae	182337	S	11	18	29	0.00002
Erwinia amylovora	552	S	2	0	2	0.00000
Erwinia persicina	55211	S	2	0	2	0.00000
Erwinia sp. J780	2681984	S	1	0	1	0.00000
Buchnera aphidicola	9	S	37	-2	35	0.00002
Pantoea agglomerans	549	S	20	2	22	0.00002
Pantoea sp. MSR2	2052056	S	3	0	3	0.00000
Pantoea sp. At-9b	592316	S	1	0	1	0.00000
Pantoea sp. 201603H	2479547	S	1	0	1	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	1	0	1	0.00000
Pantoea dispersa	59814	S	2	0	2	0.00000
Pantoea vagans	470934	S	2	0	2	0.00000
Pantoea ananatis	553	S	1	0	1	0.00000
Pantoea stewartii	66269	S	1	0	1	0.00000
Candidatus Pantoea carbekii	1235990	S	1	0	1	0.00000
Mixta gaviniae	665914	S	4	1	5	0.00000
Tatumella citrea	53336	S	2	0	2	0.00000
Tatumella sp. TA1	2487345	S	1	0	1	0.00000
Wigglesworthia glossinidia	51229	S	2	0	2	0.00000
Providencia rettgeri	587	S	5	10	15	0.00001
Providencia heimbachae	333962	S	3	0	3	0.00000
Proteus mirabilis	584	S	6	2	8	0.00001
Proteus vulgaris	585	S	2	0	2	0.00000
Candidatus Arsenophonus lipoptenae	634113	S	4	0	4	0.00000
Arsenophonus endosymbiont of Aphis craccivora	1231049	S	2	0	2	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	1	0	1	0.00000
Arsenophonus nasoniae	638	S	1	0	1	0.00000
Xenorhabdus poinarii	40577	S	2	0	2	0.00000
Xenorhabdus nematophila	628	S	1	0	1	0.00000
Xenorhabdus bovienii	40576	S	1	0	1	0.00000
Xenorhabdus doucetiae	351671	S	1	0	1	0.00000
Morganella morganii	582	S	4	0	4	0.00000
Photorhabdus asymbiotica	291112	S	1	0	1	0.00000
Dickeya dianthicola	204039	S	5	1	6	0.00000
Dickeya paradisiaca	69223	S	3	-3	0	0.00000
Dickeya dadantii	204038	S	2	0	2	0.00000
Dickeya zeae	204042	S	2	0	2	0.00000
Dickeya fangzhongdai	1778540	S	1	1	2	0.00000
Pectobacterium versatile	2488639	S	5	1	6	0.00000
Pectobacterium carotovorum	554	S	1	0	1	0.00000
Pectobacterium wasabiae	55208	S	1	0	1	0.00000
Pectobacterium parmentieri	1905730	S	1	0	1	0.00000
Brenneria rubrifaciens	55213	S	2	1	3	0.00000
Brenneria sp. Ir50	2722756	S	1	1	2	0.00000
Hafnia paralvei	546367	S	5	0	5	0.00000
Hafnia alvei	569	S	1	0	1	0.00000
Edwardsiella tarda	636	S	2	0	2	0.00000
Obesumbacterium proteus	82983	S	1	0	1	0.00000
Plesiomonas shigelloides	703	S	1	0	1	0.00000
Limnobaculum parvum	2172103	S	1	0	1	0.00000
Aeromonas media	651	S	72	47	119	0.00008
Aeromonas salmonicida	645	S	28	25	53	0.00004
Aeromonas sp. CA23	2033032	S	4	0	4	0.00000
Aeromonas sp.	647	S	2	2	4	0.00000
Aeromonas sp. ASNIH7	1920107	S	2	32	34	0.00002
Aeromonas sp. ASNIH1	1636606	S	1	7	8	0.00001
Aeromonas sp. CU5	2033033	S	1	0	1	0.00000
Aeromonas hydrophila	644	S	9	12	21	0.00001
Aeromonas caviae	648	S	9	26	35	0.00002
Aeromonas veronii	654	S	9	3	12	0.00001
Aeromonas schubertii	652	S	5	0	5	0.00000
Aeromonas dhakensis	196024	S	2	1	3	0.00000
Aeromonas simiae	218936	S	1	0	1	0.00000
Aeromonas encheleia	73010	S	1	0	1	0.00000
Tolumonas auensis	43948	S	14	2	16	0.00001
Zobellella denitrificans	347534	S	3	0	3	0.00000
Oceanisphaera profunda	1416627	S	1	0	1	0.00000
Oceanisphaera avium	1903694	S	1	0	1	0.00000
Succinivibrio dextrinosolvens	83771	S	1	0	1	0.00000
Halomonas sp. JS92-SW72	2306583	S	61	7	68	0.00005
Halomonas sp. KO116	1504981	S	6	2	8	0.00001
Halomonas sp. THAF5a	2587844	S	5	0	5	0.00000
Halomonas sp. A40-4	2785909	S	3	0	3	0.00000
Halomonas sp. THAF12	2587849	S	3	0	3	0.00000
Halomonas sp. GFAJ-1	1118153	S	2	0	2	0.00000
Halomonas sp. MCCC 1A13316	2733487	S	2	0	2	0.00000
Halomonas sp. Y2R2	2562282	S	2	0	2	0.00000
Halomonas sp. BC-M4-5	2497861	S	2	0	2	0.00000
Halomonas sp. 1513	1883416	S	1	0	1	0.00000
Halomonas sp. YLGW01	2773308	S	1	0	1	0.00000
Halomonas sp. GT	1971364	S	1	0	1	0.00000
Halomonas sp. HL-93	1666906	S	1	0	1	0.00000
Halomonas sp. HG01	1609967	S	1	0	1	0.00000
Halomonas sp. PGE1	2730360	S	1	0	1	0.00000
Halomonas chromatireducens	507626	S	6	0	6	0.00000
Halomonas aestuarii	1897729	S	4	0	4	0.00000
Halomonas socia	1081866	S	2	0	2	0.00000
Halomonas meridiana	29570	S	1	0	1	0.00000
Halomonas elongata	2746	S	1	0	1	0.00000
Halomonas venusta	44935	S	1	0	1	0.00000
Halomonas campisalis	74661	S	1	5	6	0.00000
Halomonas hydrothermalis	115561	S	1	0	1	0.00000
Halomonas beimenensis	475662	S	1	0	1	0.00000
Cobetia sp. cqz5-12	2609415	S	3	2	5	0.00000
Cobetia sp. L2A1	2686360	S	1	0	1	0.00000
Kushneria marisflavi	157779	S	2	1	3	0.00000
Kushneria phosphatilytica	657387	S	2	0	2	0.00000
Zymobacter palmae	33074	S	1	0	1	0.00000
Candidatus Portiera aleyrodidarum	91844	S	1	0	1	0.00000
Salinicola tamaricis	1771309	S	2	0	2	0.00000
Halotalea alkalilenta	376489	S	1	0	1	0.00000
Pistricoccus aurantiacus	1883414	S	1	0	1	0.00000
Marinomonas sp. MWYL1	400668	S	1	0	1	0.00000
Marinomonas sp. FW-1	2071621	S	1	0	1	0.00000
Marinomonas arctica	383750	S	2	0	2	0.00000
