name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. BIGb0427	2724470	S	8	0	8	0.00000
Pseudomonas sp. LBUM920	2126069	S	7	2	9	0.00000
Pseudomonas sp. CMR5c	658630	S	7	0	7	0.00000
Pseudomonas sp. B11D7D	2735906	S	7	0	7	0.00000
Pseudomonas sp. S09G 359	2054919	S	7	0	7	0.00000
Pseudomonas sp. OIL-1	2706126	S	6	0	6	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	6	0	6	0.00000
Pseudomonas sp. S-6-2	1931241	S	6	0	6	0.00000
Pseudomonas sp. SCB32	2653853	S	6	0	6	0.00000
Pseudomonas sp. R5-89-07	658644	S	6	0	6	0.00000
Pseudomonas sp. Leaf58	1736226	S	6	0	6	0.00000
Pseudomonas sp. DY-1	1755504	S	5	0	5	0.00000
Pseudomonas sp. DTU12.3	2073078	S	5	0	5	0.00000
Pseudomonas sp. UW4	1207075	S	5	2	7	0.00000
Pseudomonas sp. FGI182	1259844	S	5	3	8	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	4	0	4	0.00000
Pseudomonas sp. S34	1573718	S	4	0	4	0.00000
Pseudomonas sp. MRSN12121	1611770	S	4	4	8	0.00000
Pseudomonas sp. 31-12	2201356	S	4	0	4	0.00000
Pseudomonas sp. LG1E9	2219057	S	4	0	4	0.00000
Pseudomonas sp. NS1(2017)	2025658	S	4	0	4	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	4	0	4	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	4	1	5	0.00000
Pseudomonas sp. phDV1	253237	S	4	7	11	0.00000
Pseudomonas sp. MSPm1	2726956	S	4	0	4	0.00000
Pseudomonas sp. DG56-2	2320270	S	3	0	3	0.00000
Pseudomonas sp. MYb193	1827300	S	3	1	4	0.00000
Pseudomonas sp. SDM007	2812000	S	3	0	3	0.00000
Pseudomonas sp. Y39-6	2749807	S	3	8	11	0.00000
Pseudomonas sp. M30-35	1981174	S	3	0	3	0.00000
Pseudomonas sp. RU47	2005388	S	3	0	3	0.00000
Pseudomonas sp. S49	1573720	S	3	0	3	0.00000
Pseudomonas sp. gcc21	2726989	S	3	0	3	0.00000
Pseudomonas sp. TUM18999	2725477	S	3	0	3	0.00000
Pseudomonas sp. R76	1573711	S	3	1	4	0.00000
Pseudomonas sp. DTU12.1	2654238	S	3	1	4	0.00000
Pseudomonas sp. LH1G9	2083055	S	3	7	10	0.00000
Pseudomonas sp. SNU WT1	2518644	S	3	0	3	0.00000
Pseudomonas sp. MPC6	2498848	S	3	0	3	0.00000
Pseudomonas sp. 13159349	2662034	S	2	11	13	0.00000
Pseudomonas sp. ADAK18	2730848	S	2	0	2	0.00000
Pseudomonas sp. 14181154	2662033	S	2	1	3	0.00000
Pseudomonas sp. ABC1	2748080	S	2	0	2	0.00000
Pseudomonas sp. SXM-1	2169583	S	2	3	5	0.00000
Pseudomonas sp. RtIB026	2749999	S	2	0	2	0.00000
Pseudomonas sp. Tri1	2823875	S	2	0	2	0.00000
Pseudomonas sp. 7SR1	1881017	S	2	0	2	0.00000
Pseudomonas sp. HLS-6	2049589	S	2	0	2	0.00000
Pseudomonas sp. VLB120	69328	S	2	2	4	0.00000
Pseudomonas sp. StFLB209	1028989	S	2	0	2	0.00000
Pseudomonas sp. ATCC 43928	676210	S	2	1	3	0.00000
Pseudomonas sp. R4-35-07	658643	S	2	1	3	0.00000
Pseudomonas sp. TKP	1415630	S	2	7	9	0.00000
Pseudomonas sp. Os17	1500686	S	2	1	3	0.00000
Pseudomonas sp. LAB-08	143813	S	2	0	2	0.00000
Pseudomonas sp. R32	1573704	S	2	0	2	0.00000
Pseudomonas sp. CCOS 191	1649877	S	2	0	2	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	2	1	3	0.00000
Pseudomonas sp. GR 6-02	1659194	S	2	1	3	0.00000
Pseudomonas sp. bs2935	1761895	S	1	38	39	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	1	0	1	0.00000
Pseudomonas sp. R2-60-08W	1173280	S	1	0	1	0.00000
Pseudomonas sp. J380	2605424	S	1	0	1	0.00000
Pseudomonas sp. LPH1	1898684	S	1	0	1	0.00000
Pseudomonas sp. S150	2559074	S	1	0	1	0.00000
Pseudomonas sp. LTGT-11-2Z	2479393	S	1	21	22	0.00000
Pseudomonas sp. LTJR-52	2479392	S	1	0	1	0.00000
Pseudomonas sp. PDNC002	2811422	S	1	0	1	0.00000
Pseudomonas sp. SW-3	147212	S	1	2	3	0.00000
Pseudomonas sp. LG1D9	2083054	S	1	0	1	0.00000
Pseudomonas sp. B10	118613	S	1	0	1	0.00000
Pseudomonas sp. IzPS59	2774459	S	1	0	1	0.00000
Pseudomonas sp. ACM7	2052956	S	1	0	1	0.00000
Pseudomonas sp. XWY-1	2069256	S	1	2	3	0.00000
Pseudomonas sp. DR 5-09	1534110	S	1	0	1	0.00000
Pseudomonas sp. SWI36	2083052	S	1	1	2	0.00000
Pseudomonas fluorescens	294	S	128	51	179	0.00000
Pseudomonas tolaasii	29442	S	27	3	30	0.00000
Pseudomonas veronii	76761	S	21	40	61	0.00000
Pseudomonas orientalis	76758	S	21	3	24	0.00000
Pseudomonas protegens	380021	S	19	1	20	0.00000
Pseudomonas azotoformans	47878	S	19	6	25	0.00000
Pseudomonas trivialis	200450	S	10	2	12	0.00000
Pseudomonas synxantha	47883	S	10	4	14	0.00000
Pseudomonas rhodesiae	76760	S	9	2	11	0.00000
Pseudomonas extremorientalis	169669	S	7	2	9	0.00000
Pseudomonas mucidolens	46679	S	7	0	7	0.00000
Pseudomonas cedrina	651740	S	6	1	7	0.00000
Pseudomonas corrugata	47879	S	5	0	5	0.00000
Pseudomonas mandelii	75612	S	4	7	11	0.00000
Pseudomonas migulae	78543	S	4	0	4	0.00000
Pseudomonas libanensis	75588	S	3	2	5	0.00000
Pseudomonas brenneri	129817	S	3	0	3	0.00000
Pseudomonas poae	200451	S	2	0	2	0.00000
Pseudomonas mediterranea	183795	S	1	0	1	0.00000
Pseudomonas oryzihabitans	47885	S	231	23	254	0.00000
Pseudomonas putida	303	S	71	42	113	0.00000
Pseudomonas fulva	47880	S	8	0	8	0.00000
Pseudomonas monteilii	76759	S	7	4	11	0.00000
Pseudomonas sp. SGAir0191	2217867	S	2	0	2	0.00000
Pseudomonas syringae	317	S	39	46	85	0.00000
Pseudomonas viridiflava	33069	S	19	0	19	0.00000
Pseudomonas cichorii	36746	S	13	0	13	0.00000
Pseudomonas asturiensis	1190415	S	13	0	13	0.00000
Pseudomonas coronafaciens	53409	S	6	1	7	0.00000
Pseudomonas sp. Lz4W	1206777	S	4	6	10	0.00000
Pseudomonas amygdali	47877	S	2	3	5	0.00000
Pseudomonas avellanae	46257	S	1	10	11	0.00000
Pseudomonas fuscovaginae	50340	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	62	176	238	0.00000
Pseudomonas mendocina	300	S	14	2	16	0.00000
Pseudomonas alcaligenes	43263	S	12	3	15	0.00000
Pseudomonas nitroreducens	46680	S	6	2	8	0.00000
Pseudomonas multiresinivorans	95301	S	4	0	4	0.00000
Pseudomonas resinovorans	53412	S	7	1	8	0.00000
Pseudomonas citronellolis	53408	S	6	4	10	0.00000
Pseudomonas furukawaii	1149133	S	5	0	5	0.00000
Pseudomonas oleovorans	301	S	1	1	2	0.00000
Pseudomonas stutzeri	316	S	77	20	97	0.00000
Pseudomonas balearica	74829	S	7	4	11	0.00000
Pseudomonas xanthomarina	271420	S	3	0	3	0.00000
Pseudomonas luteola	47886	S	2	0	2	0.00000
Pseudomonas chlororaphis	587753	S	35	13	48	0.00000
Pseudomonas lundensis	86185	S	13	0	13	0.00000
Pseudomonas fragi	296	S	8	5	13	0.00000
Pseudomonas palleroniana	191390	S	21	1	22	0.00000
Pseudomonas lurida	244566	S	18	2	20	0.00000
Pseudomonas psychrophila	122355	S	17	0	17	0.00000
Pseudomonas psychrotolerans	237610	S	16	1	17	0.00000
Pseudomonas rhizosphaerae	216142	S	15	0	15	0.00000
Pseudomonas entomophila	312306	S	14	1	15	0.00000
Pseudomonas extremaustralis	359110	S	13	1	14	0.00000
Pseudomonas koreensis	198620	S	13	2	15	0.00000
Pseudomonas parafulva	157782	S	11	1	12	0.00000
Pseudomonas frederiksbergensis	104087	S	11	2	13	0.00000
Pseudomonas litoralis	797277	S	11	0	11	0.00000
Pseudomonas pohangensis	364197	S	10	0	10	0.00000
Pseudomonas yamanorum	515393	S	10	1	11	0.00000
Pseudomonas knackmussii	65741	S	10	4	14	0.00000
Pseudomonas eucalypticola	2599595	S	10	0	10	0.00000
Pseudomonas taetrolens	47884	S	10	0	10	0.00000
Pseudomonas marincola	437900	S	9	0	9	0.00000
Pseudomonas graminis	158627	S	9	1	10	0.00000
Pseudomonas otitidis	319939	S	8	0	8	0.00000
Pseudomonas prosekii	1148509	S	8	0	8	0.00000
Pseudomonas antarctica	219572	S	7	1	8	0.00000
Pseudomonas salegens	1434072	S	7	0	7	0.00000
Pseudomonas brassicacearum	930166	S	7	10	17	0.00000
Pseudomonas arsenicoxydans	702115	S	7	0	7	0.00000
Pseudomonas sabulinigri	472181	S	7	0	7	0.00000
Pseudomonas umsongensis	198618	S	6	0	6	0.00000
Pseudomonas cremoricolorata	157783	S	6	0	6	0.00000
Pseudomonas moraviensis	321662	S	6	2	8	0.00000
Pseudomonas granadensis	1421430	S	6	2	8	0.00000
Pseudomonas agarici	46677	S	6	0	6	0.00000
Pseudomonas gozinkensis	2774461	S	5	1	6	0.00000
Pseudomonas lactis	1615674	S	5	2	7	0.00000
Pseudomonas lini	163011	S	5	0	5	0.00000
Pseudomonas alkylphenolica	237609	S	4	0	4	0.00000
Pseudomonas kribbensis	1628086	S	4	1	5	0.00000
Pseudomonas oryzae	1392877	S	4	0	4	0.00000
Pseudomonas sediminis	1691904	S	3	0	3	0.00000
Pseudomonas saudiphocaensis	1499686	S	3	0	3	0.00000
Pseudomonas versuta	1788301	S	3	0	3	0.00000
Pseudomonas thivervalensis	86265	S	3	0	3	0.00000
Pseudomonas alcaliphila	101564	S	2	1	3	0.00000
Pseudomonas guangdongensis	1245526	S	2	0	2	0.00000
Pseudomonas khazarica	2502979	S	2	2	4	0.00000
Pseudomonas silesiensis	1853130	S	2	0	2	0.00000
Pseudomonas reinekei	395598	S	2	0	2	0.00000
Pseudomonas denitrificans (nom. rej.)	43306	S	2	0	2	0.00000
Pseudomonas simiae	321846	S	2	0	2	0.00000
Pseudomonas xinjiangensis	487184	S	2	0	2	0.00000
Pseudomonas asplenii	53407	S	2	0	2	0.00000
Pseudomonas allokribbensis	2774460	S	2	0	2	0.00000
Pseudomonas atacamensis	2565368	S	1	0	1	0.00000
Pseudomonas cerasi	1583341	S	1	1	2	0.00000
Pseudomonas toyotomiensis	554344	S	1	0	1	0.00000
Pseudomonas pelagia	553151	S	1	0	1	0.00000
Pseudomonas vancouverensis	95300	S	1	0	1	0.00000
Azotobacter chroococcum	353	S	10	1	11	0.00000
Azotobacter vinelandii	354	S	6	-6	0	0.00000
Azotobacter salinestris	69964	S	2	0	2	0.00000
Entomomonas sp. F2A	2785331	S	8	0	8	0.00000
Entomomonas moraniae	2213226	S	3	0	3	0.00000
Oblitimonas alkaliphila	1697053	S	7	0	7	0.00000
Permianibacter aggregans	1510150	S	2	0	2	0.00000
Acinetobacter sp. TTH0-4	1646498	S	40	4	44	0.00000
Acinetobacter sp. CS-2	2798861	S	35	11	46	0.00000
Acinetobacter sp. WCHAc010034	1879049	S	20	4	24	0.00000
Acinetobacter sp. MYb10	1827285	S	18	2	20	0.00000
Acinetobacter sp. NEB 394	2743575	S	17	19	36	0.00000
Acinetobacter sp. YH12138	2601122	S	17	3	20	0.00000
Acinetobacter sp. WCHA45	2004644	S	17	13	30	0.00000
Acinetobacter sp. ACNIH2	1758189	S	14	4	18	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	12	0	12	0.00000
Acinetobacter sp. NCu2D-2	1608473	S	11	0	11	0.00000
Acinetobacter sp. LoGeW2-3	1808001	S	9	0	9	0.00000
Acinetobacter sp. 10FS3-1	2563897	S	8	2	10	0.00000
Acinetobacter sp. WCHA55	2004646	S	7	4	11	0.00000
Acinetobacter sp. NEB149	2725684	S	6	10	16	0.00000
Acinetobacter sp. Marseille-Q1620	2714110	S	6	0	6	0.00000
Acinetobacter sp. ACNIH1	1636603	S	6	12	18	0.00000
Acinetobacter sp. SWBY1	2079596	S	5	5	10	0.00000
Acinetobacter sp. C16S1	2609668	S	4	0	4	0.00000
Acinetobacter sp. WCHAc010052	2004647	S	3	1	4	0.00000
Acinetobacter sp. FDAARGOS_724	2545797	S	2	3	5	0.00000
Acinetobacter johnsonii	40214	S	128	63	191	0.00000
Acinetobacter baumannii	470	S	60	219	279	0.00000
Acinetobacter calcoaceticus	471	S	15	1	16	0.00000
Acinetobacter pittii	48296	S	11	11	22	0.00000
Acinetobacter nosocomialis	106654	S	9	2	11	0.00000
Acinetobacter seifertii	1530123	S	3	0	3	0.00000
Acinetobacter lactucae	1785128	S	3	0	3	0.00000
Acinetobacter lwoffii	28090	S	65	83	148	0.00000
Acinetobacter junii	40215	S	40	6	46	0.00000
Acinetobacter indicus	756892	S	37	9	46	0.00000
Acinetobacter wanghuae	2662362	S	24	0	24	0.00000
Acinetobacter schindleri	108981	S	23	7	30	0.00000
Acinetobacter haemolyticus	29430	S	21	5	26	0.00000
Acinetobacter wuhouensis	1879050	S	19	5	24	0.00000
Acinetobacter lanii	2715163	S	17	0	17	0.00000
Acinetobacter venetianus	52133	S	14	2	16	0.00000
Acinetobacter bereziniae	106648	S	12	1	13	0.00000
Acinetobacter towneri	202956	S	12	11	23	0.00000
Acinetobacter shaoyimingii	2715164	S	11	0	11	0.00000
Acinetobacter piscicola	2006115	S	11	2	13	0.00000
Acinetobacter ursingii	108980	S	11	2	13	0.00000
Acinetobacter guillouiae	106649	S	11	1	12	0.00000
Acinetobacter radioresistens	40216	S	11	0	11	0.00000
Acinetobacter larvae	1789224	S	9	0	9	0.00000
Acinetobacter cumulans	2136182	S	9	1	10	0.00000
Acinetobacter dispersus	70348	S	9	0	9	0.00000
Acinetobacter tandoii	202954	S	8	0	8	0.00000
Acinetobacter defluvii	1871111	S	7	2	9	0.00000
Acinetobacter baylyi	202950	S	6	0	6	0.00000
Acinetobacter gyllenbergii	134534	S	6	0	6	0.00000
Acinetobacter equi	1324350	S	6	0	6	0.00000
Acinetobacter variabilis	70346	S	4	2	6	0.00000
Acinetobacter soli	487316	S	2	0	2	0.00000
Acinetobacter oleivorans	1148157	S	1	0	1	0.00000
Acinetobacter chinensis	2004650	S	1	0	1	0.00000
Psychrobacter sp. P11F6	1699621	S	16	1	17	0.00000
Psychrobacter sp. G	571800	S	9	10	19	0.00000
Psychrobacter sp. 28M-43	2772254	S	6	0	6	0.00000
Psychrobacter sp. YP14	2203895	S	6	5	11	0.00000
Psychrobacter sp. DAB_AL43B	1028416	S	4	0	4	0.00000
Psychrobacter sp. P11G5	1699624	S	4	3	7	0.00000
Psychrobacter sp. AntiMn-1	1720344	S	3	1	4	0.00000
Psychrobacter sp. PRwf-1	349106	S	3	2	5	0.00000
Psychrobacter sp. P2G3	1699622	S	2	1	3	0.00000
Psychrobacter sp. KCTC 72983	2733866	S	2	1	3	0.00000
Psychrobacter sp.	56811	S	2	0	2	0.00000
Psychrobacter sp. P11G3	1699623	S	1	0	1	0.00000
Psychrobacter urativorans	45610	S	12	0	12	0.00000
Psychrobacter arcticus	334543	S	6	0	6	0.00000
Psychrobacter cryohalolentis	330922	S	4	4	8	0.00000
Psychrobacter arenosus	256326	S	2	0	2	0.00000
Moraxella osloensis	34062	S	49	2	51	0.00000
Moraxella bovis	476	S	6	0	6	0.00000
Moraxella nonliquefaciens	478	S	4	0	4	0.00000
Moraxella bovoculi	386891	S	4	1	5	0.00000
Moraxella catarrhalis	480	S	2	0	2	0.00000
Moraxella ovis	29433	S	1	0	1	0.00000
Aquirhabdus parva	2283318	S	7	0	7	0.00000
Klebsiella pneumoniae	573	S	345	593	938	0.00001
Klebsiella oxytoca	571	S	8	2	10	0.00000
Klebsiella aerogenes	548	S	7	1	8	0.00000
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	1	5	6	0.00000
Klebsiella quasipneumoniae	1463165	S	4	3	7	0.00000
Klebsiella michiganensis	1134687	S	2	1	3	0.00000
Klebsiella grimontii	2058152	S	1	2	3	0.00000
Escherichia coli	562	S	48	165	213	0.00000
Escherichia marmotae	1499973	S	11	1	12	0.00000
Escherichia albertii	208962	S	5	0	5	0.00000
Escherichia fergusonii	564	S	2	0	2	0.00000
Escherichia sp. E4742	2044467	S	2	0	2	0.00000
Enterobacter cloacae	550	S	9	9	18	0.00000
Enterobacter ludwigii	299767	S	5	6	11	0.00000
Enterobacter hormaechei	158836	S	4	10	14	0.00000
Enterobacter roggenkampii	1812935	S	4	6	10	0.00000
Enterobacter asburiae	61645	S	3	4	7	0.00000
Enterobacter kobei	208224	S	1	2	3	0.00000
Enterobacter sp. E76	2596949	S	3	1	4	0.00000
Enterobacter sp. 638	399742	S	2	0	2	0.00000
Enterobacter sp. RHBSTW-00975	2742673	S	2	4	6	0.00000
Enterobacter sp. SA187	1914861	S	2	0	2	0.00000
Enterobacter sp. JUb54	2724468	S	1	0	1	0.00000
Enterobacter bugandensis	881260	S	4	0	4	0.00000
Enterobacter oligotrophicus	2478464	S	3	0	3	0.00000
Citrobacter freundii	546	S	15	29	44	0.00000
Citrobacter werkmanii	67827	S	2	1	3	0.00000
Citrobacter sp. R56	1573676	S	2	0	2	0.00000
Citrobacter sp. LY-1	2546350	S	2	0	2	0.00000
Citrobacter sp. RHB25-C09	2742624	S	2	0	2	0.00000
Citrobacter sp. RHBSTW-00678	2742661	S	1	26	27	0.00000
Citrobacter tructae	2562449	S	4	0	4	0.00000
Citrobacter telavivum	2653932	S	4	0	4	0.00000
Citrobacter pasteurii	1563222	S	2	1	3	0.00000
Citrobacter rodentium	67825	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia cinerea	2675774	S	4	2	6	0.00000
Enterobacteriaceae endosymbiont of Plateumaris rustica	2675796	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Neohaemonia nigricornis	2675792	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Donacia provostii	2675781	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Macroplea mutica	2675791	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia vulgaris	2675789	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia tomentosa	2675787	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia thalassina	2675786	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia sparganii	2675785	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia simplex	2675784	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia semicuprea	2675783	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia piscatrix	2675780	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia fulgens	2675778	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia dentata	2675777	S	1	2	3	0.00000
Raoultella terrigena	577	S	6	3	9	0.00000
Raoultella planticola	575	S	5	2	7	0.00000
Raoultella ornithinolytica	54291	S	5	14	19	0.00000
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	3	0	3	0.00000
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	2	0	2	0.00000
Candidatus Blochmannia pennsylvanicus	101534	S	1	2	3	0.00000
Candidatus Blochmannia vafer	251535	S	1	0	1	0.00000
secondary endosymbiont of Heteropsylla cubana	134287	S	4	0	4	0.00000
Candidatus Hamiltonella defensa	138072	S	3	0	3	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	7	0	7	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	2	0	2	0.00000
Candidatus Doolittlea endobia	1778262	S	1	0	1	0.00000
Candidatus Hoaglandella endobia	1778263	S	1	0	1	0.00000
Candidatus Mikella endobia	1778264	S	1	0	1	0.00000
Kosakonia arachidis	551989	S	4	0	4	0.00000
Kosakonia sp. SMBL-WEM22	2725560	S	3	1	4	0.00000
Kosakonia cowanii	208223	S	2	1	3	0.00000
Kosakonia radicincitans	283686	S	2	2	4	0.00000
Kosakonia sacchari	1158459	S	2	1	3	0.00000
Salmonella enterica	28901	S	18	13	31	0.00000
Lelliottia amnigena	61646	S	14	0	14	0.00000
Lelliottia sp. WB101	2153385	S	3	0	3	0.00000
Cronobacter muytjensii	413501	S	3	6	9	0.00000
Cronobacter universalis	535744	S	3	0	3	0.00000
Cronobacter dublinensis	413497	S	2	0	2	0.00000
Cronobacter condimenti	1163710	S	2	0	2	0.00000
Leclercia sp. 29361	2714951	S	4	0	4	0.00000
Leclercia sp. 4-9-1-25	2815358	S	3	0	3	0.00000
Leclercia sp. W6	2282310	S	1	1	2	0.00000
Leclercia sp. 119287	2681308	S	1	0	1	0.00000
Leclercia adecarboxylata	83655	S	5	3	8	0.00000
Cedecea neteri	158822	S	7	0	7	0.00000
Cedecea lapagei	158823	S	1	0	1	0.00000
Cedecea sp. FDAARGOS_727	2545798	S	1	0	1	0.00000
Phytobacter ursingii	1972431	S	5	2	7	0.00000
Phytobacter sp. SCO41	1756993	S	1	0	1	0.00000
Buttiauxella agrestis	82977	S	4	0	4	0.00000
Buttiauxella sp. 3AFRM03	2479367	S	1	0	1	0.00000
Jejubacter calystegiae	2579935	S	4	0	4	0.00000
Kluyvera intermedia	61648	S	4	0	4	0.00000
Yokenella regensburgei	158877	S	3	0	3	0.00000
[Enterobacter] lignolyticus	1334193	S	2	0	2	0.00000
Pluralibacter gergoviae	61647	S	1	0	1	0.00000
Shimwellia blattae	563	S	3	0	3	0.00000
Candidatus Riesia pediculischaeffi	428411	S	2	0	2	0.00000
Shigella boydii	621	S	2	6	8	0.00000
Pseudescherichia vulneris	566	S	2	0	2	0.00000
Scandinavium goeteborgense	1851514	S	2	0	2	0.00000
Candidatus Ishikawaella capsulata	168169	S	1	0	1	0.00000
Atlantibacter hermannii	565	S	1	0	1	0.00000
Metakosakonia sp. MRY16-398	2487150	S	1	1	2	0.00000
Serratia fonticola	47917	S	12	3	15	0.00000
Serratia marcescens	615	S	11	16	27	0.00000
Serratia sp. ATCC 39006	104623	S	7	0	7	0.00000
Serratia sp. FDAARGOS_506	2420306	S	2	1	3	0.00000
Serratia sp. KUDC3025	2597702	S	1	0	1	0.00000
Serratia sp. P2ACOL2	2482769	S	1	3	4	0.00000
Serratia symbiotica	138074	S	8	0	8	0.00000
Serratia odorifera	618	S	6	0	6	0.00000
Serratia proteamaculans	28151	S	5	4	9	0.00000
Serratia grimesii	82995	S	5	0	5	0.00000
Serratia plymuthica	82996	S	5	1	6	0.00000
Serratia rubidaea	61652	S	4	5	9	0.00000
Serratia quinivorans	137545	S	3	4	7	0.00000
Serratia liquefaciens	614	S	2	3	5	0.00000
Serratia surfactantfaciens	2741499	S	1	0	1	0.00000
Yersinia enterocolitica	630	S	13	1	14	0.00000
Yersinia similis	367190	S	4	0	4	0.00000
Yersinia pseudotuberculosis	633	S	2	5	7	0.00000
Yersinia ruckeri	29486	S	7	0	7	0.00000
Yersinia massiliensis	419257	S	5	6	11	0.00000
Yersinia intermedia	631	S	4	8	12	0.00000
Yersinia kristensenii	28152	S	4	7	11	0.00000
Yersinia aleksiciae	263819	S	4	0	4	0.00000
Yersinia canariae	2607663	S	3	0	3	0.00000
Yersinia mollaretii	33060	S	2	0	2	0.00000
Yersinia aldovae	29483	S	1	0	1	0.00000
Yersinia frederiksenii	29484	S	1	0	1	0.00000
Yersinia rohdei	29485	S	1	0	1	0.00000
Yersinia entomophaga	935293	S	1	0	1	0.00000
Yersinia hibernica	2339259	S	1	0	1	0.00000
Rahnella aquatilis	34038	S	17	24	41	0.00000
Rahnella sp. ERMR1:05	1805933	S	10	0	10	0.00000
Ewingella americana	41202	S	9	0	9	0.00000
Nissabacter sp. SGAir0207	2126321	S	6	0	6	0.00000
Chania multitudinisentens	1639108	S	2	0	2	0.00000
Rouxiella badensis	1646377	S	1	0	1	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	1	0	1	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	5	0	5	0.00000
Pantoea sp. At-9b	592316	S	4	0	4	0.00000
Pantoea sp. PSNIH1	1484158	S	4	2	6	0.00000
Pantoea sp. SO10	2575375	S	4	0	4	0.00000
Pantoea sp. MSR2	2052056	S	1	0	1	0.00000
Pantoea sp. 201603H	2479547	S	1	0	1	0.00000
Pantoea sp. SM3640	2787629	S	1	6	7	0.00000
Pantoea agglomerans	549	S	15	1	16	0.00000
Pantoea ananatis	553	S	12	1	13	0.00000
Pantoea rwandensis	1076550	S	6	0	6	0.00000
Pantoea dispersa	59814	S	5	0	5	0.00000
Pantoea stewartii	66269	S	5	0	5	0.00000
Pantoea cypripedii	55209	S	3	0	3	0.00000
Candidatus Pantoea carbekii	1235990	S	3	0	3	0.00000
Pantoea alhagi	1891675	S	3	0	3	0.00000
Pantoea vagans	470934	S	2	2	4	0.00000
Buchnera aphidicola	9	S	65	-1	64	0.00000
Candidatus Erwinia haradaeae	1922217	S	14	0	14	0.00000
Erwinia billingiae	182337	S	9	11	20	0.00000
Erwinia amylovora	552	S	4	0	4	0.00000
Erwinia tasmaniensis	338565	S	3	0	3	0.00000
Erwinia sp. QL-Z3	2547962	S	2	4	6	0.00000
Erwinia sp. J780	2681984	S	1	0	1	0.00000
Erwinia persicina	55211	S	2	0	2	0.00000
Erwinia gerundensis	1619313	S	2	0	2	0.00000
Mixta theicola	1458355	S	9	1	10	0.00000
Mixta gaviniae	665914	S	5	0	5	0.00000
Mixta intestinalis	1615494	S	2	0	2	0.00000
Mixta calida	665913	S	1	0	1	0.00000
Tatumella sp. TA1	2487345	S	4	0	4	0.00000
Tatumella citrea	53336	S	3	0	3	0.00000
Tatumella ptyseos	82987	S	2	0	2	0.00000
Wigglesworthia glossinidia	51229	S	1	0	1	0.00000
Proteus vulgaris	585	S	19	15	34	0.00000
Proteus mirabilis	584	S	18	5	23	0.00000
Proteus penneri	102862	S	3	0	3	0.00000
Proteus columbae	1987580	S	3	2	5	0.00000
Proteus hauseri	183417	S	1	0	1	0.00000
Proteus sp. ZN5	2697019	S	1	0	1	0.00000
Providencia rettgeri	587	S	8	16	24	0.00000
Providencia alcalifaciens	126385	S	5	0	5	0.00000
Providencia heimbachae	333962	S	4	0	4	0.00000
Providencia vermicola	333965	S	4	1	5	0.00000
Providencia sneebia	516075	S	2	0	2	0.00000
Xenorhabdus doucetiae	351671	S	4	0	4	0.00000
Xenorhabdus nematophila	628	S	3	0	3	0.00000
Xenorhabdus hominickii	351679	S	3	0	3	0.00000
Xenorhabdus bovienii	40576	S	2	0	2	0.00000
Xenorhabdus poinarii	40577	S	1	0	1	0.00000
Xenorhabdus budapestensis	290110	S	1	0	1	0.00000
Morganella morganii	582	S	14	2	16	0.00000
Photorhabdus asymbiotica	291112	S	3	0	3	0.00000
Photorhabdus laumondii	2218628	S	3	0	3	0.00000
Arsenophonus endosymbiont of Aphis craccivora	1231049	S	2	0	2	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	1	0	1	0.00000
Arsenophonus nasoniae	638	S	2	0	2	0.00000
Dickeya paradisiaca	69223	S	8	6	14	0.00000
Dickeya dadantii	204038	S	7	3	10	0.00000
Dickeya zeae	204042	S	7	1	8	0.00000
